1420.541016,2.099476,0.000003
1423.984009,2.099432,0.000003
1427.427368,2.099387,0.000003
1430.871338,2.099343,0.000003
1434.315674,2.099299,0.000003
1437.760498,2.099256,0.000003
1441.205811,2.099213,0.000003
1444.651611,2.09917,0.000003
1448.098022,2.099128,0.000003
1451.5448,2.099087,0.000003
1454.992065,2.099045,0.000002
1458.439941,2.099004,0.000002
1461.888184,2.098963,0.000002
1465.337036,2.098922,0.000002
1468.786255,2.098882,0.000002
1472.236084,2.098842,0.000002
1475.686279,2.098803,0.000002
1479.136963,2.098763,0.000002
1482.588135,2.098725,0.000002
1486.039795,2.098686,0.000002
1489.492065,2.098648,0.000002
1492.944702,2.09861,0.000002
1496.397949,2.098572,0.000002
1499.851563,2.098535,0.000002
1503.305786,2.098498,0.000002
1506.760376,2.098461,0.000002
1510.215576,2.098424,0.000002
1513.671143,2.098388,0.000002
1517.127197,2.098352,0.000002
1520.58374,2.098317,0.000002
1524.040894,2.098281,0.000002
1527.498413,2.098246,0.000002
1530.956543,2.098211,0.000002
1534.415039,2.098177,0.000002
1537.874146,2.098143,0.000002
1541.333618,2.098109,0.000002
1544.793701,2.098075,0.000002
1548.25415,2.098041,0.000002
1551.715088,2.098008,0.000002
1555.176636,2.097975,0.000002
1558.63855,2.097942,0.000002
1562.101074,2.09791,0.000002
1565.563965,2.097878,0.000002
1569.027466,2.097846,0.000002
1572.491455,2.097814,0.000002
1575.955811,2.097782,0.000002
1579.420654,2.097751,0.000002
1582.886108,2.09772,0.000002
1586.351929,2.097689,0.000002
1589.818359,2.097659,0.000002
1593.285156,2.097628,0.000002
1596.752563,2.097598,0.000002
1600.220459,2.097568,0.000002
1603.688721,2.097539,0.000002
1607.157471,2.097509,0.000002
1610.626831,2.09748,0.000002
1614.096558,2.097451,0.000002
1617.566895,2.097422,0.000002
1621.03772,2.097394,0.000002
1624.508911,2.097365,0.000002
1627.980713,2.097337,0.000002
1631.452881,2.097309,0.000002
1634.925537,2.097281,0.000002
1638.398804,2.097253,0.000002
1641.872437,2.097226,0.000002
1645.34668,2.097199,0.000002
1648.821533,2.097172,0.000002
1652.296509,2.097145,0.000002
1655.772217,2.097118,0.000002
1659.248413,2.097092,0.000002
1662.724976,2.097066,0.000002
1666.202148,2.09704,0.000002
1669.679688,2.097014,0.000002
1673.157837,2.096988,0.000002
1676.636475,2.096962,0.000002
1680.115479,2.096937,0.000002
1683.595093,2.096912,0.000002
1687.075195,2.096887,0.000002
